mean_mir146a,mean_mir146b,mean_mir155,mean_mir203,mean_mir223,mean_mir381p,Comparison,DataType
"{'AUC': 0.5357142857142858, 'Optimal Cutoff': 0.5800766228070015, 'Sensitivity': 0.25, 'Specificity': 1.0, 'Accuracy': 0.6, 'PR AUC': 0.649526862026862}","{'AUC': 0.6071428571428572, 'Optimal Cutoff': 0.5308591537317611, 'Sensitivity': 0.625, 'Specificity': 0.7142857142857143, 'Accuracy': 0.6666666666666666, 'PR AUC': 0.6429528804528805}","{'AUC': 0.4285714285714286, 'Optimal Cutoff': 0.5219401818132735, 'Sensitivity': 0.5, 'Specificity': 0.7142857142857143, 'Accuracy': 0.6, 'PR AUC': 0.4767895299145299}","{'AUC': 0.4553571428571428, 'Optimal Cutoff': 0.5265778462583081, 'Sensitivity': 0.5, 'Specificity': 0.7142857142857143, 'Accuracy': 0.6, 'PR AUC': 0.587900641025641}","{'AUC': 0.2142857142857143, 'Optimal Cutoff': inf, 'Sensitivity': 0.0, 'Specificity': 1.0, 'Accuracy': 0.4666666666666667, 'PR AUC': 0.3761289058164058}","{'AUC': 0.4821428571428572, 'Optimal Cutoff': 0.5276620988489723, 'Sensitivity': 0.375, 'Specificity': 0.8571428571428572, 'Accuracy': 0.6, 'PR AUC': 0.6111645299145299}",G vs S,scaled
