mean_mir146a,mean_mir146b,mean_mir155,mean_mir203,mean_mir223,mean_mir381p,Comparison,DataType
"{'AUC': 1.0, 'Optimal Cutoff': 0.6863730302828366, 'Sensitivity': 1.0, 'Specificity': 1.0, 'Accuracy': 1.0, 'PR AUC': 1.0}","{'AUC': 1.0, 'Optimal Cutoff': 0.6495721991723313, 'Sensitivity': 1.0, 'Specificity': 1.0, 'Accuracy': 1.0, 'PR AUC': 0.9999999999999998}","{'AUC': 1.0, 'Optimal Cutoff': 0.7429876726430382, 'Sensitivity': 1.0, 'Specificity': 1.0, 'Accuracy': 1.0, 'PR AUC': 0.9999999999999998}","{'AUC': 1.0, 'Optimal Cutoff': 0.6673111776821635, 'Sensitivity': 1.0, 'Specificity': 1.0, 'Accuracy': 1.0, 'PR AUC': 0.9999999999999998}","{'AUC': 1.0, 'Optimal Cutoff': 0.6464510537436454, 'Sensitivity': 1.0, 'Specificity': 1.0, 'Accuracy': 1.0, 'PR AUC': 0.9999999999999998}","{'AUC': 1.0, 'Optimal Cutoff': 0.6653867814954058, 'Sensitivity': 1.0, 'Specificity': 1.0, 'Accuracy': 1.0, 'PR AUC': 0.9999999999999998}",G vs P,raw
