mean_mir146a,mean_mir146b,mean_mir155,mean_mir203,mean_mir223,mean_mir381p,Comparison,DataType
"{'AUC': 0.5357142857142857, 'Optimal Cutoff': 0.42510895733217197, 'Sensitivity': 1.0, 'Specificity': 0.25, 'Accuracy': 0.6, 'PR AUC': 0.5567567353281639}","{'AUC': 0.6071428571428572, 'Optimal Cutoff': 0.4734788709009133, 'Sensitivity': 0.7142857142857143, 'Specificity': 0.625, 'Accuracy': 0.6666666666666666, 'PR AUC': 0.6488529327815042}","{'AUC': 0.42857142857142855, 'Optimal Cutoff': 0.48737360855251244, 'Sensitivity': 0.7142857142857143, 'Specificity': 0.5, 'Accuracy': 0.6, 'PR AUC': 0.3969693005407291}","{'AUC': 0.45535714285714285, 'Optimal Cutoff': 0.47568755851758604, 'Sensitivity': 0.7142857142857143, 'Specificity': 0.5, 'Accuracy': 0.6, 'PR AUC': 0.4020558806273092}","{'AUC': 0.21428571428571425, 'Optimal Cutoff': inf, 'Sensitivity': 0.0, 'Specificity': 1.0, 'Accuracy': 0.5333333333333333, 'PR AUC': 0.3202898292184006}","{'AUC': 0.4821428571428571, 'Optimal Cutoff': 0.4724557366610031, 'Sensitivity': 0.8571428571428571, 'Specificity': 0.375, 'Accuracy': 0.6, 'PR AUC': 0.4136514279371422}",S vs G,raw
